560,0.98895
561,0.988491
562,0.988022
563,0.987544
564,0.987057
565,0.98656
566,0.986054
567,0.985539
568,0.985014
569,0.98448
570,0.983937
571,0.983385
572,0.982824
573,0.982253
574,0.981673
575,0.981083
576,0.980485
577,0.979877
578,0.97926
579,0.978634
580,0.977999
581,0.977354
582,0.9767
583,0.976037
584,0.975365
585,0.974684
586,0.973993
587,0.973293
588,0.972584
589,0.971866
590,0.971139
591,0.970403
592,0.969657
593,0.968903
594,0.968139
595,0.967366
596,0.966584
597,0.965793
598,0.964993
599,0.964184
600,0.963366
601,0.962538
602,0.961702
603,0.960857
604,0.960002
605,0.959139
606,0.958266
607,0.957385
608,0.956494
609,0.955594
610,0.954686
611,0.953768
612,0.952842
613,0.951906
614,0.950962
615,0.950008
616,0.949046
617,0.948075
618,0.947094
619,0.946105
620,0.945107
621,0.9441
622,0.943084
623,0.94206
624,0.941026
625,0.939984
626,0.938932
627,0.937872
628,0.936803
629,0.935726
630,0.934639
631,0.933544
632,0.93244
633,0.931327
634,0.930205
635,0.929075
636,0.927935
637,0.926787
638,0.925631
639,0.924465
640,0.923291
641,0.922109
642,0.920917
643,0.919717
644,0.918508
645,0.917291
646,0.916065
647,0.91483
648,0.913587
649,0.912335
650,0.911075
651,0.909806
652,0.908528
653,0.907242
654,0.905947
655,0.904644
656,0.903332
657,0.902012
658,0.900683
659,0.899346
660,0.898001
661,0.896646
662,0.895284
663,0.893913
664,0.892534
665,0.891146
666,0.88975
667,0.888345
668,0.886932
669,0.885511
670,0.884081
671,0.882643
672,0.881197
673,0.879743
674,0.87828
675,0.876809
676,0.875329
677,0.873842
678,0.872346
679,0.870842
680,0.86933
681,0.867809
682,0.866281
683,0.864744
684,0.863199
685,0.861646
686,0.860085
687,0.858516
688,0.856939
689,0.855354
690,0.85376
691,0.852159
692,0.850549
693,0.848932
694,0.847307
695,0.845673
696,0.844032
697,0.842383
698,0.840725
699,0.83906
700,0.837387
701,0.835706
702,0.834018
703,0.832321
704,0.830616
705,0.828904
706,0.827184
707,0.825456
708,0.823721
709,0.821977
710,0.820226
711,0.818467
712,0.816701
713,0.814926
714,0.813144
715,0.811355
716,0.809558
717,0.807753
718,0.80594
719,0.80412
720,0.802293
721,0.800458
722,0.798615
723,0.796765
724,0.794907
725,0.793042
726,0.791169
727,0.789289
728,0.787402
729,0.785507
730,0.783605
731,0.781695
732,0.779778
733,0.777853
734,0.775922
735,0.773983
736,0.772036
737,0.770083
738,0.768122
739,0.766154
740,0.764179
741,0.762196
742,0.760207
743,0.75821
744,0.756206
745,0.754195
746,0.752177
747,0.750152
748,0.748119
749,0.74608
750,0.744034
751,0.74198
752,0.73992
753,0.737853
754,0.735779
755,0.733697
756,0.731609
757,0.729514
758,0.727413
759,0.725304
760,0.723188
761,0.721066
762,0.718937
763,0.716801
764,0.714659
765,0.712509
766,0.710353
767,0.708191
768,0.706021
769,0.703845
770,0.701663
771,0.699473
772,0.697278
773,0.695075
774,0.692866
775,0.690651
776,0.688429
777,0.6862
778,0.683965
779,0.681724
780,0.679476
781,0.677222
782,0.674962
783,0.672695
784,0.670422
785,0.668142
786,0.665856
787,0.663564
788,0.661266
789,0.658961
790,0.656651
791,0.654334
792,0.652011
793,0.649681
794,0.647346
795,0.645005
796,0.642657
797,0.640303
798,0.637944
799,0.635578
800,0.633207
801,0.630829
802,0.628446
803,0.626056
804,0.623661
805,0.62126
806,0.618853
807,0.61644
808,0.614022
809,0.611597
810,0.609167
811,0.606731
812,0.60429
813,0.601842
814,0.599389
815,0.596931
816,0.594466
817,0.591997
818,0.589521
819,0.58704
820,0.584554
821,0.582062
822,0.579565
823,0.577062
824,0.574553
825,0.57204
826,0.569521
827,0.566996
828,0.564466
829,0.561931
830,0.559391
831,0.556845
832,0.554294
833,0.551738
834,0.549177
835,0.54661
836,0.544039
837,0.541462
838,0.53888
839,0.536293
840,0.533701
841,0.531104
842,0.528502
843,0.525895
844,0.523283
845,0.520666
846,0.518045
847,0.515418
848,0.512786
849,0.51015
850,0.507509
851,0.504863
852,0.502212
853,0.499557
854,0.496897
855,0.494232
856,0.491563
857,0.488889
858,0.48621
859,0.483527
860,0.480839
861,0.478147
862,0.47545
863,0.472749
864,0.470043
865,0.467333
866,0.464619
867,0.4619
868,0.459177
869,0.456449
870,0.453717
871,0.450981
872,0.448241
873,0.445496
874,0.442747
875,0.439994
876,0.437237
877,0.434476
878,0.431711
879,0.428941
880,0.426168
881,0.42339
882,0.420609
883,0.417824
884,0.415034
885,0.412241
886,0.409444
887,0.406643
888,0.403838
889,0.40103
890,0.398218
891,0.395401
892,0.392582
893,0.389758
894,0.386931
895,0.3841
896,0.381266
897,0.378428
898,0.375586
899,0.372741
900,0.369892
901,0.36704
902,0.364185
903,0.361326
904,0.358463
905,0.355598
906,0.352729
907,0.349856
908,0.34698
909,0.344101
910,0.341219
911,0.338334
912,0.335445
913,0.332553
914,0.329658
915,0.32676
916,0.323859
917,0.320955
918,0.318048
919,0.315138
920,0.312225
921,0.309309
922,0.30639
923,0.303468
924,0.300543
925,0.297616
926,0.294685
927,0.291752
928,0.288816
929,0.285878
930,0.282937
931,0.279993
932,0.277046
933,0.274097
934,0.271145
935,0.268191
936,0.265234
937,0.262275
938,0.259313
939,0.256349
940,0.253382
941,0.250413
942,0.247442
943,0.244468
944,0.241492
945,0.238514
946,0.235533
947,0.23255
948,0.229565
949,0.226578
950,0.223589
951,0.220598
952,0.217604
953,0.214609
954,0.211611
955,0.208612
956,0.20561
957,0.202607
958,0.199602
959,0.196595
960,0.193586
961,0.190575
962,0.187562
963,0.184548
964,0.181532
965,0.178514
966,0.175494
967,0.172473
968,0.16945
969,0.166426
970,0.1634
971,0.160372
972,0.157343
973,0.154313
974,0.151281
975,0.148248
976,0.145213
977,0.142177
978,0.139139
979,0.136101
980,0.133061
981,0.130019
982,0.126977
983,0.123933
984,0.120888
985,0.117842
986,0.114795
987,0.111747
988,0.108697
989,0.105647
990,0.102596
991,0.0995436
992,0.0964904
993,0.0934363
994,0.0903814
995,0.0873255
996,0.0842689
997,0.0812114
998,0.0781532
999,0.0750943
1000,0.0720347
1001,0.0689743
1002,0.0659134
1003,0.0628518
1004,0.0597896
1005,0.0567268
1006,0.0536635
1007,0.0505997
1008,0.0475355
1009,0.0444708
1010,0.0414056
1011,0.0383401
1012,0.0352742
1013,0.032208
1014,0.0291415
1015,0.0260747
1016,0.0230077
1017,0.0199404
1018,0.016873
1019,0.0138054
1020,0.0107377
1021,0.00766983
1022,0.00460193
1023,0.00153398
